UNIQUE_ID,JurisName,COUNTYFP,CountyName,PrecinctName,Registration,NAME20,ContestName,Write-In,Beverly Miles,Jb Pritzker
CITY OF CHICAGO-:-Ward 43 Precinct 17,CITY OF CHICAGO,31,COOK,Ward 43 Precinct 17,636,CITY OF CHICAGO:Ward 43 Precinct 17,GOVERNOR AND LIEUTENANT GOVERNOR,1,12,131
CITY OF CHICAGO-:-Ward 45 Precinct 22,CITY OF CHICAGO,31,COOK,Ward 45 Precinct 22,853,CITY OF CHICAGO:Ward 45 Precinct 22,GOVERNOR AND LIEUTENANT GOVERNOR,0,16,102
CITY OF CHICAGO-:-Ward 47 Precinct 28,CITY OF CHICAGO,31,COOK,Ward 47 Precinct 28,705,CITY OF CHICAGO:Ward 47 Precinct 28,GOVERNOR AND LIEUTENANT GOVERNOR,0,8,234
CITY OF CHICAGO-:-Ward 49 Precinct 18,CITY OF CHICAGO,31,COOK,Ward 49 Precinct 18,847,CITY OF CHICAGO:Ward 49 Precinct 18,GOVERNOR AND LIEUTENANT GOVERNOR,2,10,243
CITY OF CHICAGO-:-Ward 47 Precinct 16,CITY OF CHICAGO,31,COOK,Ward 47 Precinct 16,804,CITY OF CHICAGO:Ward 47 Precinct 16,GOVERNOR AND LIEUTENANT GOVERNOR,0,10,207
CITY OF CHICAGO-:-Ward 03 Precinct 30,CITY OF CHICAGO,31,COOK,Ward 03 Precinct 30,699,CITY OF CHICAGO:Ward 03 Precinct 30,GOVERNOR AND LIEUTENANT GOVERNOR,0,12,171
CITY OF CHICAGO-:-Ward 05 Precinct 36,CITY OF CHICAGO,31,COOK,Ward 05 Precinct 36,513,CITY OF CHICAGO:Ward 05 Precinct 36,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,63
CITY OF CHICAGO-:-Ward 05 Precinct 37,CITY OF CHICAGO,31,COOK,Ward 05 Precinct 37,664,CITY OF CHICAGO:Ward 05 Precinct 37,GOVERNOR AND LIEUTENANT GOVERNOR,0,17,268
CITY OF CHICAGO-:-Ward 30 Precinct 20,CITY OF CHICAGO,31,COOK,Ward 30 Precinct 20,854,CITY OF CHICAGO:Ward 30 Precinct 20,GOVERNOR AND LIEUTENANT GOVERNOR,1,12,144
CITY OF CHICAGO-:-Ward 30 Precinct 21,CITY OF CHICAGO,31,COOK,Ward 30 Precinct 21,708,CITY OF CHICAGO:Ward 30 Precinct 21,GOVERNOR AND LIEUTENANT GOVERNOR,0,12,83
CITY OF CHICAGO-:-Ward 32 Precinct 38,CITY OF CHICAGO,31,COOK,Ward 32 Precinct 38,866,CITY OF CHICAGO:Ward 32 Precinct 38,GOVERNOR AND LIEUTENANT GOVERNOR,0,9,163
CITY OF CHICAGO-:-Ward 32 Precinct 37,CITY OF CHICAGO,31,COOK,Ward 32 Precinct 37,1025,CITY OF CHICAGO:Ward 32 Precinct 37,GOVERNOR AND LIEUTENANT GOVERNOR,0,11,176
CITY OF CHICAGO-:-Ward 28 Precinct 20,CITY OF CHICAGO,31,COOK,Ward 28 Precinct 20,550,CITY OF CHICAGO:Ward 28 Precinct 20,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,53
CITY OF CHICAGO-:-Ward 01 Precinct 38,CITY OF CHICAGO,31,COOK,Ward 01 Precinct 38,859,CITY OF CHICAGO:Ward 01 Precinct 38,GOVERNOR AND LIEUTENANT GOVERNOR,0,16,155
CITY OF CHICAGO-:-Ward 05 Precinct 35,CITY OF CHICAGO,31,COOK,Ward 05 Precinct 35,788,CITY OF CHICAGO:Ward 05 Precinct 35,GOVERNOR AND LIEUTENANT GOVERNOR,0,7,300
CITY OF CHICAGO-:-Ward 09 Precinct 20,CITY OF CHICAGO,31,COOK,Ward 09 Precinct 20,655,CITY OF CHICAGO:Ward 09 Precinct 20,GOVERNOR AND LIEUTENANT GOVERNOR,0,9,116
CITY OF CHICAGO-:-Ward 09 Precinct 10,CITY OF CHICAGO,31,COOK,Ward 09 Precinct 10,576,CITY OF CHICAGO:Ward 09 Precinct 10,GOVERNOR AND LIEUTENANT GOVERNOR,0,8,85
CITY OF CHICAGO-:-Ward 11 Precinct 14,CITY OF CHICAGO,31,COOK,Ward 11 Precinct 14,602,CITY OF CHICAGO:Ward 11 Precinct 14,GOVERNOR AND LIEUTENANT GOVERNOR,0,10,60
CITY OF CHICAGO-:-Ward 04 Precinct 14,CITY OF CHICAGO,31,COOK,Ward 04 Precinct 14,751,CITY OF CHICAGO:Ward 04 Precinct 14,GOVERNOR AND LIEUTENANT GOVERNOR,2,11,217
CITY OF CHICAGO-:-Ward 40 Precinct 09,CITY OF CHICAGO,31,COOK,Ward 40 Precinct 09,787,CITY OF CHICAGO:Ward 40 Precinct 09,GOVERNOR AND LIEUTENANT GOVERNOR,0,7,120
CITY OF CHICAGO-:-Ward 09 Precinct 37,CITY OF CHICAGO,31,COOK,Ward 09 Precinct 37,853,CITY OF CHICAGO:Ward 09 Precinct 37,GOVERNOR AND LIEUTENANT GOVERNOR,0,18,189
CITY OF CHICAGO-:-Ward 09 Precinct 38,CITY OF CHICAGO,31,COOK,Ward 09 Precinct 38,645,CITY OF CHICAGO:Ward 09 Precinct 38,GOVERNOR AND LIEUTENANT GOVERNOR,0,8,95
CITY OF CHICAGO-:-Ward 11 Precinct 34,CITY OF CHICAGO,31,COOK,Ward 11 Precinct 34,321,CITY OF CHICAGO:Ward 11 Precinct 34,GOVERNOR AND LIEUTENANT GOVERNOR,1,17,53
CITY OF CHICAGO-:-Ward 14 Precinct 17,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 17,661,CITY OF CHICAGO:Ward 14 Precinct 17,GOVERNOR AND LIEUTENANT GOVERNOR,0,3,37
CITY OF CHICAGO-:-Ward 17 Precinct 12,CITY OF CHICAGO,31,COOK,Ward 17 Precinct 12,994,CITY OF CHICAGO:Ward 17 Precinct 12,GOVERNOR AND LIEUTENANT GOVERNOR,0,10,73
CITY OF CHICAGO-:-Ward 46 Precinct 05,CITY OF CHICAGO,31,COOK,Ward 46 Precinct 05,1016,CITY OF CHICAGO:Ward 46 Precinct 05,GOVERNOR AND LIEUTENANT GOVERNOR,2,23,221
CITY OF CHICAGO-:-Ward 18 Precinct 50,CITY OF CHICAGO,31,COOK,Ward 18 Precinct 50,623,CITY OF CHICAGO:Ward 18 Precinct 50,GOVERNOR AND LIEUTENANT GOVERNOR,1,4,80
CITY OF CHICAGO-:-Ward 19 Precinct 11,CITY OF CHICAGO,31,COOK,Ward 19 Precinct 11,651,CITY OF CHICAGO:Ward 19 Precinct 11,GOVERNOR AND LIEUTENANT GOVERNOR,2,31,73
CITY OF CHICAGO-:-Ward 20 Precinct 34,CITY OF CHICAGO,31,COOK,Ward 20 Precinct 34,726,CITY OF CHICAGO:Ward 20 Precinct 34,GOVERNOR AND LIEUTENANT GOVERNOR,0,7,151
CITY OF CHICAGO-:-Ward 25 Precinct 07,CITY OF CHICAGO,31,COOK,Ward 25 Precinct 07,778,CITY OF CHICAGO:Ward 25 Precinct 07,GOVERNOR AND LIEUTENANT GOVERNOR,1,18,117
CITY OF CHICAGO-:-Ward 29 Precinct 01,CITY OF CHICAGO,31,COOK,Ward 29 Precinct 01,819,CITY OF CHICAGO:Ward 29 Precinct 01,GOVERNOR AND LIEUTENANT GOVERNOR,0,18,208
CITY OF CHICAGO-:-Ward 29 Precinct 02,CITY OF CHICAGO,31,COOK,Ward 29 Precinct 02,986,CITY OF CHICAGO:Ward 29 Precinct 02,GOVERNOR AND LIEUTENANT GOVERNOR,1,9,137
CITY OF CHICAGO-:-Ward 33 Precinct 11,CITY OF CHICAGO,31,COOK,Ward 33 Precinct 11,956,CITY OF CHICAGO:Ward 33 Precinct 11,GOVERNOR AND LIEUTENANT GOVERNOR,0,11,223
CITY OF CHICAGO-:-Ward 50 Precinct 15,CITY OF CHICAGO,31,COOK,Ward 50 Precinct 15,756,CITY OF CHICAGO:Ward 50 Precinct 15,GOVERNOR AND LIEUTENANT GOVERNOR,1,9,238
CITY OF CHICAGO-:-Ward 37 Precinct 36,CITY OF CHICAGO,31,COOK,Ward 37 Precinct 36,705,CITY OF CHICAGO:Ward 37 Precinct 36,GOVERNOR AND LIEUTENANT GOVERNOR,0,3,75
CITY OF CHICAGO-:-Ward 39 Precinct 45,CITY OF CHICAGO,31,COOK,Ward 39 Precinct 45,649,CITY OF CHICAGO:Ward 39 Precinct 45,GOVERNOR AND LIEUTENANT GOVERNOR,0,27,157
CITY OF CHICAGO-:-Ward 43 Precinct 37,CITY OF CHICAGO,31,COOK,Ward 43 Precinct 37,751,CITY OF CHICAGO:Ward 43 Precinct 37,GOVERNOR AND LIEUTENANT GOVERNOR,0,18,134
CITY OF CHICAGO-:-Ward 13 Precinct 46,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 46,764,CITY OF CHICAGO:Ward 13 Precinct 46,GOVERNOR AND LIEUTENANT GOVERNOR,1,8,63
CITY OF CHICAGO-:-Ward 34 Precinct 49,CITY OF CHICAGO,31,COOK,Ward 34 Precinct 49,600,CITY OF CHICAGO:Ward 34 Precinct 49,GOVERNOR AND LIEUTENANT GOVERNOR,0,14,158
CITY OF CHICAGO-:-Ward 24 Precinct 27,CITY OF CHICAGO,31,COOK,Ward 24 Precinct 27,659,CITY OF CHICAGO:Ward 24 Precinct 27,GOVERNOR AND LIEUTENANT GOVERNOR,1,10,95
CITY OF CHICAGO-:-Ward 49 Precinct 31,CITY OF CHICAGO,31,COOK,Ward 49 Precinct 31,630,CITY OF CHICAGO:Ward 49 Precinct 31,GOVERNOR AND LIEUTENANT GOVERNOR,0,9,130
CITY OF CHICAGO-:-Ward 42 Precinct 07,CITY OF CHICAGO,31,COOK,Ward 42 Precinct 07,967,CITY OF CHICAGO:Ward 42 Precinct 07,GOVERNOR AND LIEUTENANT GOVERNOR,0,11,200
CITY OF CHICAGO-:-Ward 46 Precinct 11,CITY OF CHICAGO,31,COOK,Ward 46 Precinct 11,829,CITY OF CHICAGO:Ward 46 Precinct 11,GOVERNOR AND LIEUTENANT GOVERNOR,1,15,178
CITY OF CHICAGO-:-Ward 38 Precinct 12,CITY OF CHICAGO,31,COOK,Ward 38 Precinct 12,842,CITY OF CHICAGO:Ward 38 Precinct 12,GOVERNOR AND LIEUTENANT GOVERNOR,3,19,88
CITY OF CHICAGO-:-Ward 40 Precinct 03,CITY OF CHICAGO,31,COOK,Ward 40 Precinct 03,909,CITY OF CHICAGO:Ward 40 Precinct 03,GOVERNOR AND LIEUTENANT GOVERNOR,0,18,262
CITY OF CHICAGO-:-Ward 25 Precinct 19,CITY OF CHICAGO,31,COOK,Ward 25 Precinct 19,870,CITY OF CHICAGO:Ward 25 Precinct 19,GOVERNOR AND LIEUTENANT GOVERNOR,0,7,130
CITY OF CHICAGO-:-Ward 21 Precinct 11,CITY OF CHICAGO,31,COOK,Ward 21 Precinct 11,631,CITY OF CHICAGO:Ward 21 Precinct 11,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,124
CITY OF CHICAGO-:-Ward 32 Precinct 35,CITY OF CHICAGO,31,COOK,Ward 32 Precinct 35,814,CITY OF CHICAGO:Ward 32 Precinct 35,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,164
CITY OF CHICAGO-:-Ward 33 Precinct 21,CITY OF CHICAGO,31,COOK,Ward 33 Precinct 21,889,CITY OF CHICAGO:Ward 33 Precinct 21,GOVERNOR AND LIEUTENANT GOVERNOR,0,8,217
CITY OF CHICAGO-:-Ward 34 Precinct 03,CITY OF CHICAGO,31,COOK,Ward 34 Precinct 03,777,CITY OF CHICAGO:Ward 34 Precinct 03,GOVERNOR AND LIEUTENANT GOVERNOR,2,11,132
CITY OF CHICAGO-:-Ward 36 Precinct 01,CITY OF CHICAGO,31,COOK,Ward 36 Precinct 01,811,CITY OF CHICAGO:Ward 36 Precinct 01,GOVERNOR AND LIEUTENANT GOVERNOR,1,7,96
CITY OF CHICAGO-:-Ward 37 Precinct 20,CITY OF CHICAGO,31,COOK,Ward 37 Precinct 20,642,CITY OF CHICAGO:Ward 37 Precinct 20,GOVERNOR AND LIEUTENANT GOVERNOR,2,6,68
CITY OF CHICAGO-:-Ward 37 Precinct 27,CITY OF CHICAGO,31,COOK,Ward 37 Precinct 27,689,CITY OF CHICAGO:Ward 37 Precinct 27,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,96
CITY OF CHICAGO-:-Ward 38 Precinct 04,CITY OF CHICAGO,31,COOK,Ward 38 Precinct 04,815,CITY OF CHICAGO:Ward 38 Precinct 04,GOVERNOR AND LIEUTENANT GOVERNOR,3,17,98
CITY OF CHICAGO-:-Ward 38 Precinct 16,CITY OF CHICAGO,31,COOK,Ward 38 Precinct 16,823,CITY OF CHICAGO:Ward 38 Precinct 16,GOVERNOR AND LIEUTENANT GOVERNOR,0,12,98
CITY OF CHICAGO-:-Ward 39 Precinct 27,CITY OF CHICAGO,31,COOK,Ward 39 Precinct 27,112,CITY OF CHICAGO:Ward 39 Precinct 27,GOVERNOR AND LIEUTENANT GOVERNOR,0,7,29
CITY OF CHICAGO-:-Ward 41 Precinct 18,CITY OF CHICAGO,31,COOK,Ward 41 Precinct 18,686,CITY OF CHICAGO:Ward 41 Precinct 18,GOVERNOR AND LIEUTENANT GOVERNOR,0,23,100
CITY OF CHICAGO-:-Ward 41 Precinct 27,CITY OF CHICAGO,31,COOK,Ward 41 Precinct 27,861,CITY OF CHICAGO:Ward 41 Precinct 27,GOVERNOR AND LIEUTENANT GOVERNOR,0,11,58
CITY OF CHICAGO-:-Ward 42 Precinct 10,CITY OF CHICAGO,31,COOK,Ward 42 Precinct 10,1157,CITY OF CHICAGO:Ward 42 Precinct 10,GOVERNOR AND LIEUTENANT GOVERNOR,2,12,218
CITY OF CHICAGO-:-Ward 43 Precinct 15,CITY OF CHICAGO,31,COOK,Ward 43 Precinct 15,753,CITY OF CHICAGO:Ward 43 Precinct 15,GOVERNOR AND LIEUTENANT GOVERNOR,0,22,168
CITY OF CHICAGO-:-Ward 43 Precinct 27,CITY OF CHICAGO,31,COOK,Ward 43 Precinct 27,731,CITY OF CHICAGO:Ward 43 Precinct 27,GOVERNOR AND LIEUTENANT GOVERNOR,0,9,173
CITY OF CHICAGO-:-Ward 44 Precinct 09,CITY OF CHICAGO,31,COOK,Ward 44 Precinct 09,803,CITY OF CHICAGO:Ward 44 Precinct 09,GOVERNOR AND LIEUTENANT GOVERNOR,0,10,158
CITY OF CHICAGO-:-Ward 44 Precinct 12,CITY OF CHICAGO,31,COOK,Ward 44 Precinct 12,757,CITY OF CHICAGO:Ward 44 Precinct 12,GOVERNOR AND LIEUTENANT GOVERNOR,1,8,264
CITY OF CHICAGO-:-Ward 45 Precinct 20,CITY OF CHICAGO,31,COOK,Ward 45 Precinct 20,585,CITY OF CHICAGO:Ward 45 Precinct 20,GOVERNOR AND LIEUTENANT GOVERNOR,1,5,95
CITY OF CHICAGO-:-Ward 15 Precinct 01,CITY OF CHICAGO,31,COOK,Ward 15 Precinct 01,818,CITY OF CHICAGO:Ward 15 Precinct 01,GOVERNOR AND LIEUTENANT GOVERNOR,0,7,71
CITY OF CHICAGO-:-Ward 42 Precinct 02,CITY OF CHICAGO,31,COOK,Ward 42 Precinct 02,894,CITY OF CHICAGO:Ward 42 Precinct 02,GOVERNOR AND LIEUTENANT GOVERNOR,0,12,115
CITY OF CHICAGO-:-Ward 45 Precinct 40,CITY OF CHICAGO,31,COOK,Ward 45 Precinct 40,779,CITY OF CHICAGO:Ward 45 Precinct 40,GOVERNOR AND LIEUTENANT GOVERNOR,3,18,120
CITY OF CHICAGO-:-Ward 47 Precinct 44,CITY OF CHICAGO,31,COOK,Ward 47 Precinct 44,781,CITY OF CHICAGO:Ward 47 Precinct 44,GOVERNOR AND LIEUTENANT GOVERNOR,1,13,194
CITY OF CHICAGO-:-Ward 38 Precinct 07,CITY OF CHICAGO,31,COOK,Ward 38 Precinct 07,853,CITY OF CHICAGO:Ward 38 Precinct 07,GOVERNOR AND LIEUTENANT GOVERNOR,1,20,93
CITY OF CHICAGO-:-Ward 41 Precinct 05,CITY OF CHICAGO,31,COOK,Ward 41 Precinct 05,926,CITY OF CHICAGO:Ward 41 Precinct 05,GOVERNOR AND LIEUTENANT GOVERNOR,2,12,143
CITY OF CHICAGO-:-Ward 42 Precinct 36,CITY OF CHICAGO,31,COOK,Ward 42 Precinct 36,1487,CITY OF CHICAGO:Ward 42 Precinct 36,GOVERNOR AND LIEUTENANT GOVERNOR,0,15,182
CITY OF CHICAGO-:-Ward 44 Precinct 41,CITY OF CHICAGO,31,COOK,Ward 44 Precinct 41,928,CITY OF CHICAGO:Ward 44 Precinct 41,GOVERNOR AND LIEUTENANT GOVERNOR,2,16,236
CITY OF CHICAGO-:-Ward 46 Precinct 32,CITY OF CHICAGO,31,COOK,Ward 46 Precinct 32,938,CITY OF CHICAGO:Ward 46 Precinct 32,GOVERNOR AND LIEUTENANT GOVERNOR,1,15,79
CITY OF CHICAGO-:-Ward 47 Precinct 04,CITY OF CHICAGO,31,COOK,Ward 47 Precinct 04,900,CITY OF CHICAGO:Ward 47 Precinct 04,GOVERNOR AND LIEUTENANT GOVERNOR,1,20,237
CITY OF CHICAGO-:-Ward 48 Precinct 37,CITY OF CHICAGO,31,COOK,Ward 48 Precinct 37,782,CITY OF CHICAGO:Ward 48 Precinct 37,GOVERNOR AND LIEUTENANT GOVERNOR,0,12,241
CITY OF CHICAGO-:-Ward 49 Precinct 03,CITY OF CHICAGO,31,COOK,Ward 49 Precinct 03,998,CITY OF CHICAGO:Ward 49 Precinct 03,GOVERNOR AND LIEUTENANT GOVERNOR,1,9,246
CITY OF CHICAGO-:-Ward 08 Precinct 42,CITY OF CHICAGO,31,COOK,Ward 08 Precinct 42,819,CITY OF CHICAGO:Ward 08 Precinct 42,GOVERNOR AND LIEUTENANT GOVERNOR,0,12,177
CITY OF CHICAGO-:-Ward 08 Precinct 53,CITY OF CHICAGO,31,COOK,Ward 08 Precinct 53,337,CITY OF CHICAGO:Ward 08 Precinct 53,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,76
CITY OF CHICAGO-:-Ward 10 Precinct 26,CITY OF CHICAGO,31,COOK,Ward 10 Precinct 26,774,CITY OF CHICAGO:Ward 10 Precinct 26,GOVERNOR AND LIEUTENANT GOVERNOR,0,3,58
CITY OF CHICAGO-:-Ward 10 Precinct 27,CITY OF CHICAGO,31,COOK,Ward 10 Precinct 27,894,CITY OF CHICAGO:Ward 10 Precinct 27,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,57
CITY OF CHICAGO-:-Ward 24 Precinct 12,CITY OF CHICAGO,31,COOK,Ward 24 Precinct 12,399,CITY OF CHICAGO:Ward 24 Precinct 12,GOVERNOR AND LIEUTENANT GOVERNOR,0,9,39
CITY OF CHICAGO-:-Ward 13 Precinct 06,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 06,508,CITY OF CHICAGO:Ward 13 Precinct 06,GOVERNOR AND LIEUTENANT GOVERNOR,0,12,100
CITY OF CHICAGO-:-Ward 13 Precinct 19,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 19,867,CITY OF CHICAGO:Ward 13 Precinct 19,GOVERNOR AND LIEUTENANT GOVERNOR,0,8,56
CITY OF CHICAGO-:-Ward 27 Precinct 44,CITY OF CHICAGO,31,COOK,Ward 27 Precinct 44,631,CITY OF CHICAGO:Ward 27 Precinct 44,GOVERNOR AND LIEUTENANT GOVERNOR,2,1,66
CITY OF CHICAGO-:-Ward 09 Precinct 39,CITY OF CHICAGO,31,COOK,Ward 09 Precinct 39,701,CITY OF CHICAGO:Ward 09 Precinct 39,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,147
CITY OF CHICAGO-:-Ward 01 Precinct 13,CITY OF CHICAGO,31,COOK,Ward 01 Precinct 13,418,CITY OF CHICAGO:Ward 01 Precinct 13,GOVERNOR AND LIEUTENANT GOVERNOR,0,10,90
CITY OF CHICAGO-:-Ward 30 Precinct 06,CITY OF CHICAGO,31,COOK,Ward 30 Precinct 06,737,CITY OF CHICAGO:Ward 30 Precinct 06,GOVERNOR AND LIEUTENANT GOVERNOR,1,7,94
CITY OF CHICAGO-:-Ward 10 Precinct 36,CITY OF CHICAGO,31,COOK,Ward 10 Precinct 36,209,CITY OF CHICAGO:Ward 10 Precinct 36,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,34
CITY OF CHICAGO-:-Ward 29 Precinct 40,CITY OF CHICAGO,31,COOK,Ward 29 Precinct 40,772,CITY OF CHICAGO:Ward 29 Precinct 40,GOVERNOR AND LIEUTENANT GOVERNOR,0,10,149
CITY OF CHICAGO-:-Ward 05 Precinct 12,CITY OF CHICAGO,31,COOK,Ward 05 Precinct 12,621,CITY OF CHICAGO:Ward 05 Precinct 12,GOVERNOR AND LIEUTENANT GOVERNOR,0,11,84
CITY OF CHICAGO-:-Ward 07 Precinct 06,CITY OF CHICAGO,31,COOK,Ward 07 Precinct 06,727,CITY OF CHICAGO:Ward 07 Precinct 06,GOVERNOR AND LIEUTENANT GOVERNOR,1,16,182
CITY OF CHICAGO-:-Ward 32 Precinct 16,CITY OF CHICAGO,31,COOK,Ward 32 Precinct 16,831,CITY OF CHICAGO:Ward 32 Precinct 16,GOVERNOR AND LIEUTENANT GOVERNOR,0,14,166
CITY OF CHICAGO-:-Ward 16 Precinct 07,CITY OF CHICAGO,31,COOK,Ward 16 Precinct 07,650,CITY OF CHICAGO:Ward 16 Precinct 07,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,74
CITY OF CHICAGO-:-Ward 18 Precinct 41,CITY OF CHICAGO,31,COOK,Ward 18 Precinct 41,705,CITY OF CHICAGO:Ward 18 Precinct 41,GOVERNOR AND LIEUTENANT GOVERNOR,3,8,198
CITY OF CHICAGO-:-Ward 20 Precinct 25,CITY OF CHICAGO,31,COOK,Ward 20 Precinct 25,574,CITY OF CHICAGO:Ward 20 Precinct 25,GOVERNOR AND LIEUTENANT GOVERNOR,1,9,85
CITY OF CHICAGO-:-Ward 30 Precinct 32,CITY OF CHICAGO,31,COOK,Ward 30 Precinct 32,572,CITY OF CHICAGO:Ward 30 Precinct 32,GOVERNOR AND LIEUTENANT GOVERNOR,1,11,135
CITY OF CHICAGO-:-Ward 02 Precinct 11,CITY OF CHICAGO,31,COOK,Ward 02 Precinct 11,837,CITY OF CHICAGO:Ward 02 Precinct 11,GOVERNOR AND LIEUTENANT GOVERNOR,1,17,188
CITY OF CHICAGO-:-Ward 14 Precinct 06,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 06,391,CITY OF CHICAGO:Ward 14 Precinct 06,GOVERNOR AND LIEUTENANT GOVERNOR,2,1,23
CITY OF CHICAGO-:-Ward 20 Precinct 24,CITY OF CHICAGO,31,COOK,Ward 20 Precinct 24,749,CITY OF CHICAGO:Ward 20 Precinct 24,GOVERNOR AND LIEUTENANT GOVERNOR,2,11,153
CITY OF CHICAGO-:-Ward 06 Precinct 03,CITY OF CHICAGO,31,COOK,Ward 06 Precinct 03,602,CITY OF CHICAGO:Ward 06 Precinct 03,GOVERNOR AND LIEUTENANT GOVERNOR,0,9,164
CITY OF CHICAGO-:-Ward 07 Precinct 39,CITY OF CHICAGO,31,COOK,Ward 07 Precinct 39,571,CITY OF CHICAGO:Ward 07 Precinct 39,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,125
CITY OF CHICAGO-:-Ward 20 Precinct 15,CITY OF CHICAGO,31,COOK,Ward 20 Precinct 15,1015,CITY OF CHICAGO:Ward 20 Precinct 15,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,62
CITY OF CHICAGO-:-Ward 02 Precinct 02,CITY OF CHICAGO,31,COOK,Ward 02 Precinct 02,571,CITY OF CHICAGO:Ward 02 Precinct 02,GOVERNOR AND LIEUTENANT GOVERNOR,0,3,148
CITY OF CHICAGO-:-Ward 03 Precinct 37,CITY OF CHICAGO,31,COOK,Ward 03 Precinct 37,724,CITY OF CHICAGO:Ward 03 Precinct 37,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,127
CITY OF CHICAGO-:-Ward 03 Precinct 38,CITY OF CHICAGO,31,COOK,Ward 03 Precinct 38,510,CITY OF CHICAGO:Ward 03 Precinct 38,GOVERNOR AND LIEUTENANT GOVERNOR,0,15,188
CITY OF CHICAGO-:-Ward 11 Precinct 26,CITY OF CHICAGO,31,COOK,Ward 11 Precinct 26,775,CITY OF CHICAGO:Ward 11 Precinct 26,GOVERNOR AND LIEUTENANT GOVERNOR,0,18,152
CITY OF CHICAGO-:-Ward 44 Precinct 26,CITY OF CHICAGO,31,COOK,Ward 44 Precinct 26,865,CITY OF CHICAGO:Ward 44 Precinct 26,GOVERNOR AND LIEUTENANT GOVERNOR,0,18,220
CITY OF CHICAGO-:-Ward 42 Precinct 29,CITY OF CHICAGO,31,COOK,Ward 42 Precinct 29,1244,CITY OF CHICAGO:Ward 42 Precinct 29,GOVERNOR AND LIEUTENANT GOVERNOR,0,20,242
CITY OF CHICAGO-:-Ward 44 Precinct 22,CITY OF CHICAGO,31,COOK,Ward 44 Precinct 22,695,CITY OF CHICAGO:Ward 44 Precinct 22,GOVERNOR AND LIEUTENANT GOVERNOR,0,9,206
CITY OF CHICAGO-:-Ward 44 Precinct 23,CITY OF CHICAGO,31,COOK,Ward 44 Precinct 23,596,CITY OF CHICAGO:Ward 44 Precinct 23,GOVERNOR AND LIEUTENANT GOVERNOR,0,10,154
CITY OF CHICAGO-:-Ward 32 Precinct 01,CITY OF CHICAGO,31,COOK,Ward 32 Precinct 01,1046,CITY OF CHICAGO:Ward 32 Precinct 01,GOVERNOR AND LIEUTENANT GOVERNOR,0,14,183
CITY OF CHICAGO-:-Ward 36 Precinct 10,CITY OF CHICAGO,31,COOK,Ward 36 Precinct 10,983,CITY OF CHICAGO:Ward 36 Precinct 10,GOVERNOR AND LIEUTENANT GOVERNOR,1,5,103
CITY OF CHICAGO-:-Ward 40 Precinct 17,CITY OF CHICAGO,31,COOK,Ward 40 Precinct 17,699,CITY OF CHICAGO:Ward 40 Precinct 17,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,203
CITY OF CHICAGO-:-Ward 40 Precinct 26,CITY OF CHICAGO,31,COOK,Ward 40 Precinct 26,748,CITY OF CHICAGO:Ward 40 Precinct 26,GOVERNOR AND LIEUTENANT GOVERNOR,0,9,254
CITY OF CHICAGO-:-Ward 08 Precinct 23,CITY OF CHICAGO,31,COOK,Ward 08 Precinct 23,702,CITY OF CHICAGO:Ward 08 Precinct 23,GOVERNOR AND LIEUTENANT GOVERNOR,2,4,88
CITY OF CHICAGO-:-Ward 12 Precinct 14,CITY OF CHICAGO,31,COOK,Ward 12 Precinct 14,800,CITY OF CHICAGO:Ward 12 Precinct 14,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,72
CITY OF CHICAGO-:-Ward 19 Precinct 20,CITY OF CHICAGO,31,COOK,Ward 19 Precinct 20,543,CITY OF CHICAGO:Ward 19 Precinct 20,GOVERNOR AND LIEUTENANT GOVERNOR,0,15,188
CITY OF CHICAGO-:-Ward 27 Precinct 32,CITY OF CHICAGO,31,COOK,Ward 27 Precinct 32,605,CITY OF CHICAGO:Ward 27 Precinct 32,GOVERNOR AND LIEUTENANT GOVERNOR,2,16,101
CITY OF CHICAGO-:-Ward 48 Precinct 21,CITY OF CHICAGO,31,COOK,Ward 48 Precinct 21,1070,CITY OF CHICAGO:Ward 48 Precinct 21,GOVERNOR AND LIEUTENANT GOVERNOR,1,18,255
CITY OF CHICAGO-:-Ward 46 Precinct 14,CITY OF CHICAGO,31,COOK,Ward 46 Precinct 14,1047,CITY OF CHICAGO:Ward 46 Precinct 14,GOVERNOR AND LIEUTENANT GOVERNOR,1,14,140
