UNIQUE_ID,JurisName,COUNTYFP,CountyName,PrecinctName,Registration,NAME20,ContestName,Paul Schimpf,Richard C. Irvin,Jesse Sullivan,Darren Bailey,Max Solomon,Gary Rabine,Write-In,Keisha S. Smith
COOK-:-8000040,COOK,31,COOK,8000040,1127,COOK:8000040,GOVERNOR AND LIEUTENANT GOVERNOR,4,8,10,31,0,4,0,0
COOK-:-8000041,COOK,31,COOK,8000041,806,COOK:8000041,GOVERNOR AND LIEUTENANT GOVERNOR,1,11,13,33,1,5,0,0
COOK-:-8000042,COOK,31,COOK,8000042,1294,COOK:8000042,GOVERNOR AND LIEUTENANT GOVERNOR,5,34,25,46,1,11,0,0
COOK-:-8000043,COOK,31,COOK,8000043,765,COOK:8000043,GOVERNOR AND LIEUTENANT GOVERNOR,3,16,24,40,1,11,0,0
COOK-:-8000044,COOK,31,COOK,8000044,660,COOK:8000044,GOVERNOR AND LIEUTENANT GOVERNOR,4,14,17,17,0,7,0,0
COOK-:-8000045,COOK,31,COOK,8000045,1659,COOK:8000045,GOVERNOR AND LIEUTENANT GOVERNOR,1,6,4,31,1,7,0,0
COOK-:-8000046,COOK,31,COOK,8000046,1277,COOK:8000046,GOVERNOR AND LIEUTENANT GOVERNOR,5,10,15,48,0,12,0,0
COOK-:-8000047,COOK,31,COOK,8000047,1060,COOK:8000047,GOVERNOR AND LIEUTENANT GOVERNOR,2,11,12,31,2,4,1,0
COOK-:-8000048,COOK,31,COOK,8000048,1087,COOK:8000048,GOVERNOR AND LIEUTENANT GOVERNOR,4,22,18,44,1,4,0,0
COOK-:-8000049,COOK,31,COOK,8000049,987,COOK:8000049,GOVERNOR AND LIEUTENANT GOVERNOR,3,12,13,39,1,4,0,0
COOK-:-8000050,COOK,31,COOK,8000050,873,COOK:8000050,GOVERNOR AND LIEUTENANT GOVERNOR,2,12,12,27,3,10,1,0
COOK-:-8000051,COOK,31,COOK,8000051,1332,COOK:8000051,GOVERNOR AND LIEUTENANT GOVERNOR,2,7,13,32,2,14,0,0
COOK-:-8000052,COOK,31,COOK,8000052,799,COOK:8000052,GOVERNOR AND LIEUTENANT GOVERNOR,4,12,13,17,0,7,0,0
COOK-:-8000053,COOK,31,COOK,8000053,1010,COOK:8000053,GOVERNOR AND LIEUTENANT GOVERNOR,4,11,15,25,1,3,0,0
COOK-:-8000054,COOK,31,COOK,8000054,871,COOK:8000054,GOVERNOR AND LIEUTENANT GOVERNOR,4,18,18,35,0,10,0,0
COOK-:-8000055,COOK,31,COOK,8000055,933,COOK:8000055,GOVERNOR AND LIEUTENANT GOVERNOR,2,10,16,41,0,6,0,0
COOK-:-8000056,COOK,31,COOK,8000056,1443,COOK:8000056,GOVERNOR AND LIEUTENANT GOVERNOR,1,7,11,36,1,13,1,0
COOK-:-8000057,COOK,31,COOK,8000057,999,COOK:8000057,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,5,15,0,5,0,0
COOK-:-8000058,COOK,31,COOK,8000058,1238,COOK:8000058,GOVERNOR AND LIEUTENANT GOVERNOR,7,18,13,75,0,8,0,0
COOK-:-8000059,COOK,31,COOK,8000059,1034,COOK:8000059,GOVERNOR AND LIEUTENANT GOVERNOR,4,8,12,44,0,14,0,0
COOK-:-8000060,COOK,31,COOK,8000060,1668,COOK:8000060,GOVERNOR AND LIEUTENANT GOVERNOR,4,17,36,76,1,18,1,0
COOK-:-8000061,COOK,31,COOK,8000061,620,COOK:8000061,GOVERNOR AND LIEUTENANT GOVERNOR,1,5,5,20,0,10,0,0
COOK-:-8000063,COOK,31,COOK,8000063,830,COOK:8000063,GOVERNOR AND LIEUTENANT GOVERNOR,4,11,10,24,2,6,0,0
COOK-:-8000064,COOK,31,COOK,8000064,846,COOK:8000064,GOVERNOR AND LIEUTENANT GOVERNOR,1,4,13,33,1,10,0,0
COOK-:-8000065,COOK,31,COOK,8000065,721,COOK:8000065,GOVERNOR AND LIEUTENANT GOVERNOR,4,13,10,28,0,7,0,0
COOK-:-8000066,COOK,31,COOK,8000066,555,COOK:8000066,GOVERNOR AND LIEUTENANT GOVERNOR,3,77,20,19,0,11,1,0
COOK-:-8000067,COOK,31,COOK,8000067,1301,COOK:8000067,GOVERNOR AND LIEUTENANT GOVERNOR,7,27,28,64,0,13,0,0
COOK-:-8000068,COOK,31,COOK,8000068,1407,COOK:8000068,GOVERNOR AND LIEUTENANT GOVERNOR,5,11,20,44,1,14,0,0
COOK-:-8000069,COOK,31,COOK,8000069,1199,COOK:8000069,GOVERNOR AND LIEUTENANT GOVERNOR,2,11,7,25,0,5,0,0
COOK-:-8000070,COOK,31,COOK,8000070,1461,COOK:8000070,GOVERNOR AND LIEUTENANT GOVERNOR,2,3,7,21,1,5,0,0
COOK-:-8000072,COOK,31,COOK,8000072,1479,COOK:8000072,GOVERNOR AND LIEUTENANT GOVERNOR,4,29,32,72,1,20,0,0
COOK-:-8000073,COOK,31,COOK,8000073,1168,COOK:8000073,GOVERNOR AND LIEUTENANT GOVERNOR,3,13,11,49,1,12,0,0
COOK-:-8000074,COOK,31,COOK,8000074,826,COOK:8000074,GOVERNOR AND LIEUTENANT GOVERNOR,3,2,10,33,1,6,0,0
COOK-:-8000075,COOK,31,COOK,8000075,913,COOK:8000075,GOVERNOR AND LIEUTENANT GOVERNOR,2,7,5,34,0,9,0,0
COOK-:-8000076,COOK,31,COOK,8000076,591,COOK:8000076,GOVERNOR AND LIEUTENANT GOVERNOR,2,7,7,19,0,8,0,0
COOK-:-8000077,COOK,31,COOK,8000077,1595,COOK:8000077,GOVERNOR AND LIEUTENANT GOVERNOR,2,21,43,49,2,10,0,0
COOK-:-8000078,COOK,31,COOK,8000078,1157,COOK:8000078,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,2,15,1,1,0,0
COOK-:-8000079,COOK,31,COOK,8000079,1724,COOK:8000079,GOVERNOR AND LIEUTENANT GOVERNOR,1,4,7,34,1,7,0,0
COOK-:-8000080,COOK,31,COOK,8000080,808,COOK:8000080,GOVERNOR AND LIEUTENANT GOVERNOR,2,10,22,31,0,5,0,0
COOK-:-8000081,COOK,31,COOK,8000081,877,COOK:8000081,GOVERNOR AND LIEUTENANT GOVERNOR,2,3,6,17,0,14,1,0
COOK-:-8000082,COOK,31,COOK,8000082,881,COOK:8000082,GOVERNOR AND LIEUTENANT GOVERNOR,4,15,11,34,0,6,0,0
COOK-:-8000083,COOK,31,COOK,8000083,710,COOK:8000083,GOVERNOR AND LIEUTENANT GOVERNOR,2,11,13,30,0,8,0,0
COOK-:-8000085,COOK,31,COOK,8000085,513,COOK:8000085,GOVERNOR AND LIEUTENANT GOVERNOR,5,12,11,34,0,4,0,0
COOK-:-8000086,COOK,31,COOK,8000086,1056,COOK:8000086,GOVERNOR AND LIEUTENANT GOVERNOR,2,8,3,20,2,3,0,0
COOK-:-8000087,COOK,31,COOK,8000087,582,COOK:8000087,GOVERNOR AND LIEUTENANT GOVERNOR,0,11,2,21,1,14,0,0
COOK-:-8000089,COOK,31,COOK,8000089,875,COOK:8000089,GOVERNOR AND LIEUTENANT GOVERNOR,1,3,4,17,0,4,0,0
COOK-:-8000090,COOK,31,COOK,8000090,700,COOK:8000090,GOVERNOR AND LIEUTENANT GOVERNOR,1,2,4,14,1,8,0,0
COOK-:-8000091,COOK,31,COOK,8000091,1490,COOK:8000091,GOVERNOR AND LIEUTENANT GOVERNOR,2,10,21,49,1,13,1,0
COOK-:-8100001,COOK,31,COOK,8100001,1568,COOK:8100001,GOVERNOR AND LIEUTENANT GOVERNOR,10,22,16,15,2,3,0,0
COOK-:-8100002,COOK,31,COOK,8100002,1555,COOK:8100002,GOVERNOR AND LIEUTENANT GOVERNOR,5,21,13,23,0,5,0,0
COOK-:-8100003,COOK,31,COOK,8100003,991,COOK:8100003,GOVERNOR AND LIEUTENANT GOVERNOR,2,12,11,25,0,7,0,0
COOK-:-8100004,COOK,31,COOK,8100004,1247,COOK:8100004,GOVERNOR AND LIEUTENANT GOVERNOR,2,35,15,21,0,3,0,0
COOK-:-8100005,COOK,31,COOK,8100005,879,COOK:8100005,GOVERNOR AND LIEUTENANT GOVERNOR,3,13,9,11,0,3,0,0
COOK-:-8100006,COOK,31,COOK,8100006,689,COOK:8100006,GOVERNOR AND LIEUTENANT GOVERNOR,0,14,9,10,0,3,0,0
COOK-:-8100007,COOK,31,COOK,8100007,1019,COOK:8100007,GOVERNOR AND LIEUTENANT GOVERNOR,5,22,5,18,1,5,0,0
COOK-:-8100008,COOK,31,COOK,8100008,886,COOK:8100008,GOVERNOR AND LIEUTENANT GOVERNOR,2,24,6,18,0,2,0,0
COOK-:-8100009,COOK,31,COOK,8100009,1111,COOK:8100009,GOVERNOR AND LIEUTENANT GOVERNOR,9,37,16,20,0,4,0,0
COOK-:-8100010,COOK,31,COOK,8100010,999,COOK:8100010,GOVERNOR AND LIEUTENANT GOVERNOR,8,26,12,33,0,1,0,0
COOK-:-8100011,COOK,31,COOK,8100011,1384,COOK:8100011,GOVERNOR AND LIEUTENANT GOVERNOR,14,50,33,28,1,7,0,0
COOK-:-8100012,COOK,31,COOK,8100012,1240,COOK:8100012,GOVERNOR AND LIEUTENANT GOVERNOR,12,36,16,25,0,8,1,0
COOK-:-8100013,COOK,31,COOK,8100013,1503,COOK:8100013,GOVERNOR AND LIEUTENANT GOVERNOR,5,25,23,40,0,8,0,0
COOK-:-8100014,COOK,31,COOK,8100014,1169,COOK:8100014,GOVERNOR AND LIEUTENANT GOVERNOR,7,30,27,20,0,4,0,0
COOK-:-8100015,COOK,31,COOK,8100015,1443,COOK:8100015,GOVERNOR AND LIEUTENANT GOVERNOR,11,24,28,36,0,5,0,0
COOK-:-8100016,COOK,31,COOK,8100016,1419,COOK:8100016,GOVERNOR AND LIEUTENANT GOVERNOR,7,49,19,32,0,2,0,0
COOK-:-8100017,COOK,31,COOK,8100017,970,COOK:8100017,GOVERNOR AND LIEUTENANT GOVERNOR,3,19,11,20,0,3,0,0
COOK-:-8100018,COOK,31,COOK,8100018,749,COOK:8100018,GOVERNOR AND LIEUTENANT GOVERNOR,3,23,21,8,0,2,0,0
COOK-:-8100019,COOK,31,COOK,8100019,1623,COOK:8100019,GOVERNOR AND LIEUTENANT GOVERNOR,6,49,23,29,0,11,0,0
COOK-:-8100020,COOK,31,COOK,8100020,1558,COOK:8100020,GOVERNOR AND LIEUTENANT GOVERNOR,6,19,28,37,0,11,0,0
COOK-:-8100021,COOK,31,COOK,8100021,1152,COOK:8100021,GOVERNOR AND LIEUTENANT GOVERNOR,8,8,12,23,0,5,2,0
COOK-:-8100022,COOK,31,COOK,8100022,1017,COOK:8100022,GOVERNOR AND LIEUTENANT GOVERNOR,6,35,17,31,0,4,0,0
COOK-:-8100023,COOK,31,COOK,8100023,1080,COOK:8100023,GOVERNOR AND LIEUTENANT GOVERNOR,13,51,15,18,2,5,0,0
COOK-:-8100024,COOK,31,COOK,8100024,1397,COOK:8100024,GOVERNOR AND LIEUTENANT GOVERNOR,1,5,9,21,1,3,0,0
COOK-:-8100025,COOK,31,COOK,8100025,877,COOK:8100025,GOVERNOR AND LIEUTENANT GOVERNOR,8,23,16,12,0,6,0,0
COOK-:-8100026,COOK,31,COOK,8100026,1636,COOK:8100026,GOVERNOR AND LIEUTENANT GOVERNOR,5,26,25,31,1,2,1,0
COOK-:-8100027,COOK,31,COOK,8100027,1005,COOK:8100027,GOVERNOR AND LIEUTENANT GOVERNOR,2,18,14,18,1,3,1,0
COOK-:-8100029,COOK,31,COOK,8100029,969,COOK:8100029,GOVERNOR AND LIEUTENANT GOVERNOR,6,20,13,20,0,2,0,0
COOK-:-8100030,COOK,31,COOK,8100030,1255,COOK:8100030,GOVERNOR AND LIEUTENANT GOVERNOR,9,39,14,24,0,2,0,0
COOK-:-8100031,COOK,31,COOK,8100031,1095,COOK:8100031,GOVERNOR AND LIEUTENANT GOVERNOR,6,18,14,22,1,3,0,0
COOK-:-8100032,COOK,31,COOK,8100032,920,COOK:8100032,GOVERNOR AND LIEUTENANT GOVERNOR,2,10,15,11,0,3,0,0
COOK-:-8100033,COOK,31,COOK,8100033,1112,COOK:8100033,GOVERNOR AND LIEUTENANT GOVERNOR,7,17,14,16,1,8,0,0
COOK-:-8100034,COOK,31,COOK,8100034,953,COOK:8100034,GOVERNOR AND LIEUTENANT GOVERNOR,3,9,2,22,0,6,0,0
COOK-:-8100035,COOK,31,COOK,8100035,580,COOK:8100035,GOVERNOR AND LIEUTENANT GOVERNOR,6,17,11,15,0,0,0,0
COOK-:-8100036,COOK,31,COOK,8100036,1346,COOK:8100036,GOVERNOR AND LIEUTENANT GOVERNOR,3,37,17,29,0,5,1,0
COOK-:-8100037,COOK,31,COOK,8100037,1037,COOK:8100037,GOVERNOR AND LIEUTENANT GOVERNOR,9,21,11,18,0,5,0,0
COOK-:-8100038,COOK,31,COOK,8100038,1079,COOK:8100038,GOVERNOR AND LIEUTENANT GOVERNOR,4,22,16,17,3,2,0,0
COOK-:-8100039,COOK,31,COOK,8100039,730,COOK:8100039,GOVERNOR AND LIEUTENANT GOVERNOR,1,14,4,21,0,7,0,0
COOK-:-8100040,COOK,31,COOK,8100040,620,COOK:8100040,GOVERNOR AND LIEUTENANT GOVERNOR,2,15,3,17,0,5,0,0
COOK-:-8200001,COOK,31,COOK,8200001,1133,COOK:8200001,GOVERNOR AND LIEUTENANT GOVERNOR,3,18,22,67,0,15,0,0
COOK-:-8200002,COOK,31,COOK,8200002,1458,COOK:8200002,GOVERNOR AND LIEUTENANT GOVERNOR,1,10,11,40,0,12,0,0
COOK-:-8200003,COOK,31,COOK,8200003,1635,COOK:8200003,GOVERNOR AND LIEUTENANT GOVERNOR,12,31,30,56,0,8,0,0
COOK-:-8200004,COOK,31,COOK,8200004,1079,COOK:8200004,GOVERNOR AND LIEUTENANT GOVERNOR,2,3,6,31,1,3,0,0
COOK-:-8200005,COOK,31,COOK,8200005,829,COOK:8200005,GOVERNOR AND LIEUTENANT GOVERNOR,2,6,6,25,2,1,2,0
COOK-:-8200006,COOK,31,COOK,8200006,1705,COOK:8200006,GOVERNOR AND LIEUTENANT GOVERNOR,5,21,5,60,2,5,0,0
COOK-:-8200007,COOK,31,COOK,8200007,1788,COOK:8200007,GOVERNOR AND LIEUTENANT GOVERNOR,4,10,14,25,1,0,0,0
COOK-:-8200008,COOK,31,COOK,8200008,495,COOK:8200008,GOVERNOR AND LIEUTENANT GOVERNOR,6,2,4,10,1,1,0,0
COOK-:-8200009,COOK,31,COOK,8200009,717,COOK:8200009,GOVERNOR AND LIEUTENANT GOVERNOR,3,12,12,46,0,9,0,0
COOK-:-8200010,COOK,31,COOK,8200010,1287,COOK:8200010,GOVERNOR AND LIEUTENANT GOVERNOR,3,9,17,35,0,10,0,0
COOK-:-8200011,COOK,31,COOK,8200011,558,COOK:8200011,GOVERNOR AND LIEUTENANT GOVERNOR,2,3,3,8,0,2,0,0
COOK-:-8200012,COOK,31,COOK,8200012,922,COOK:8200012,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,6,12,0,2,0,0
COOK-:-8200013,COOK,31,COOK,8200013,1320,COOK:8200013,GOVERNOR AND LIEUTENANT GOVERNOR,7,18,20,48,2,12,0,0
COOK-:-8200014,COOK,31,COOK,8200014,1355,COOK:8200014,GOVERNOR AND LIEUTENANT GOVERNOR,0,9,7,9,2,4,1,0
COOK-:-8200015,COOK,31,COOK,8200015,1440,COOK:8200015,GOVERNOR AND LIEUTENANT GOVERNOR,0,8,6,20,2,6,0,0
COOK-:-8200016,COOK,31,COOK,8200016,1633,COOK:8200016,GOVERNOR AND LIEUTENANT GOVERNOR,2,11,9,18,3,7,0,0
COOK-:-8200017,COOK,31,COOK,8200017,1346,COOK:8200017,GOVERNOR AND LIEUTENANT GOVERNOR,2,5,4,35,0,5,0,0
COOK-:-8200018,COOK,31,COOK,8200018,1697,COOK:8200018,GOVERNOR AND LIEUTENANT GOVERNOR,2,26,11,37,0,4,0,0
COOK-:-8200019,COOK,31,COOK,8200019,1103,COOK:8200019,GOVERNOR AND LIEUTENANT GOVERNOR,8,13,23,23,1,1,0,0
COOK-:-8200020,COOK,31,COOK,8200020,1024,COOK:8200020,GOVERNOR AND LIEUTENANT GOVERNOR,0,8,6,33,1,11,1,0
COOK-:-8200021,COOK,31,COOK,8200021,1436,COOK:8200021,GOVERNOR AND LIEUTENANT GOVERNOR,6,8,3,15,0,4,0,0
COOK-:-8200022,COOK,31,COOK,8200022,1224,COOK:8200022,GOVERNOR AND LIEUTENANT GOVERNOR,1,1,7,21,0,5,0,0
COOK-:-8200023,COOK,31,COOK,8200023,1134,COOK:8200023,GOVERNOR AND LIEUTENANT GOVERNOR,1,6,9,10,0,2,1,0
COOK-:-8200024,COOK,31,COOK,8200024,1574,COOK:8200024,GOVERNOR AND LIEUTENANT GOVERNOR,1,8,10,18,1,4,0,0
COOK-:-8200025,COOK,31,COOK,8200025,708,COOK:8200025,GOVERNOR AND LIEUTENANT GOVERNOR,0,3,5,8,0,4,0,0
COOK-:-8200026,COOK,31,COOK,8200026,1414,COOK:8200026,GOVERNOR AND LIEUTENANT GOVERNOR,6,9,13,23,0,4,0,0
COOK-:-8200027,COOK,31,COOK,8200027,1262,COOK:8200027,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,6,12,2,1,0,0
COOK-:-8200028,COOK,31,COOK,8200028,994,COOK:8200028,GOVERNOR AND LIEUTENANT GOVERNOR,1,9,1,15,0,3,0,0
COOK-:-8200029,COOK,31,COOK,8200029,902,COOK:8200029,GOVERNOR AND LIEUTENANT GOVERNOR,3,1,9,13,1,3,0,0
COOK-:-8200030,COOK,31,COOK,8200030,1114,COOK:8200030,GOVERNOR AND LIEUTENANT GOVERNOR,1,10,2,21,1,1,1,0
COOK-:-8200032,COOK,31,COOK,8200032,549,COOK:8200032,GOVERNOR AND LIEUTENANT GOVERNOR,2,2,1,10,0,0,0,0
COOK-:-8200033,COOK,31,COOK,8200033,1345,COOK:8200033,GOVERNOR AND LIEUTENANT GOVERNOR,3,8,3,10,0,4,0,0
COOK-:-8200034,COOK,31,COOK,8200034,1207,COOK:8200034,GOVERNOR AND LIEUTENANT GOVERNOR,2,14,15,19,0,4,0,0
COOK-:-8200035,COOK,31,COOK,8200035,1287,COOK:8200035,GOVERNOR AND LIEUTENANT GOVERNOR,1,6,15,30,2,7,0,0
COOK-:-8200036,COOK,31,COOK,8200036,772,COOK:8200036,GOVERNOR AND LIEUTENANT GOVERNOR,1,2,1,9,0,2,0,0
COOK-:-8200037,COOK,31,COOK,8200037,1179,COOK:8200037,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,9,19,1,2,0,0
COOK-:-8200038,COOK,31,COOK,8200038,1993,COOK:8200038,GOVERNOR AND LIEUTENANT GOVERNOR,4,21,35,90,3,16,0,0
COOK-:-8200039,COOK,31,COOK,8200039,1298,COOK:8200039,GOVERNOR AND LIEUTENANT GOVERNOR,3,12,16,22,0,3,0,0
COOK-:-8200041,COOK,31,COOK,8200041,1314,COOK:8200041,GOVERNOR AND LIEUTENANT GOVERNOR,1,12,8,28,0,4,0,0
COOK-:-8200042,COOK,31,COOK,8200042,1280,COOK:8200042,GOVERNOR AND LIEUTENANT GOVERNOR,0,9,8,19,0,0,0,0
COOK-:-8200043,COOK,31,COOK,8200043,1627,COOK:8200043,GOVERNOR AND LIEUTENANT GOVERNOR,6,18,23,73,3,19,0,0
COOK-:-8200044,COOK,31,COOK,8200044,1296,COOK:8200044,GOVERNOR AND LIEUTENANT GOVERNOR,3,8,7,13,1,2,0,0
COOK-:-8200045,COOK,31,COOK,8200045,824,COOK:8200045,GOVERNOR AND LIEUTENANT GOVERNOR,1,7,10,15,0,3,0,0
COOK-:-8200046,COOK,31,COOK,8200046,1446,COOK:8200046,GOVERNOR AND LIEUTENANT GOVERNOR,4,9,6,20,2,1,0,0
COOK-:-8200047,COOK,31,COOK,8200047,637,COOK:8200047,GOVERNOR AND LIEUTENANT GOVERNOR,2,9,7,5,2,0,0,0
COOK-:-8200048,COOK,31,COOK,8200048,1255,COOK:8200048,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,6,7,1,3,0,0
COOK-:-8200049,COOK,31,COOK,8200049,1157,COOK:8200049,GOVERNOR AND LIEUTENANT GOVERNOR,3,17,3,11,1,3,0,0
COOK-:-8200050,COOK,31,COOK,8200050,1354,COOK:8200050,GOVERNOR AND LIEUTENANT GOVERNOR,7,11,40,60,0,13,0,0
COOK-:-8200051,COOK,31,COOK,8200051,769,COOK:8200051,GOVERNOR AND LIEUTENANT GOVERNOR,4,3,9,15,2,3,0,0
COOK-:-8200052,COOK,31,COOK,8200052,973,COOK:8200052,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,5,19,3,0,0,0
COOK-:-8200053,COOK,31,COOK,8200053,1585,COOK:8200053,GOVERNOR AND LIEUTENANT GOVERNOR,2,16,20,34,2,4,0,0
COOK-:-8200054,COOK,31,COOK,8200054,688,COOK:8200054,GOVERNOR AND LIEUTENANT GOVERNOR,2,9,10,16,1,4,0,0
COOK-:-8200055,COOK,31,COOK,8200055,696,COOK:8200055,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,4,6,0,1,0,0
COOK-:-8200056,COOK,31,COOK,8200056,1488,COOK:8200056,GOVERNOR AND LIEUTENANT GOVERNOR,7,7,9,38,2,5,0,0
COOK-:-8200057,COOK,31,COOK,8200057,1386,COOK:8200057,GOVERNOR AND LIEUTENANT GOVERNOR,3,9,19,32,0,8,0,0
COOK-:-8200058,COOK,31,COOK,8200058,1390,COOK:8200058,GOVERNOR AND LIEUTENANT GOVERNOR,2,9,14,26,2,1,0,0
COOK-:-8200059,COOK,31,COOK,8200059,1684,COOK:8200059,GOVERNOR AND LIEUTENANT GOVERNOR,5,20,23,62,1,7,0,0
COOK-:-8200060,COOK,31,COOK,8200060,1665,COOK:8200060,GOVERNOR AND LIEUTENANT GOVERNOR,8,5,14,17,8,11,0,0
COOK-:-8200061,COOK,31,COOK,8200061,1632,COOK:8200061,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,4,23,1,7,0,0
COOK-:-8200062,COOK,31,COOK,8200062,786,COOK:8200062,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,3,12,1,3,0,0
COOK-:-8200063,COOK,31,COOK,8200063,1351,COOK:8200063,GOVERNOR AND LIEUTENANT GOVERNOR,4,10,6,24,0,1,0,0
COOK-:-8200064,COOK,31,COOK,8200064,1530,COOK:8200064,GOVERNOR AND LIEUTENANT GOVERNOR,1,7,14,32,1,7,0,0
COOK-:-8300001,COOK,31,COOK,8300001,1712,COOK:8300001,GOVERNOR AND LIEUTENANT GOVERNOR,1,11,17,38,3,16,0,0
COOK-:-8300002,COOK,31,COOK,8300002,931,COOK:8300002,GOVERNOR AND LIEUTENANT GOVERNOR,10,22,8,19,0,10,0,0
COOK-:-8300003,COOK,31,COOK,8300003,1716,COOK:8300003,GOVERNOR AND LIEUTENANT GOVERNOR,2,29,12,45,0,11,1,0
COOK-:-8300004,COOK,31,COOK,8300004,1049,COOK:8300004,GOVERNOR AND LIEUTENANT GOVERNOR,6,13,13,43,0,5,0,0
COOK-:-8300005,COOK,31,COOK,8300005,800,COOK:8300005,GOVERNOR AND LIEUTENANT GOVERNOR,1,11,4,32,0,10,0,0
COOK-:-8300006,COOK,31,COOK,8300006,1084,COOK:8300006,GOVERNOR AND LIEUTENANT GOVERNOR,10,39,29,23,1,6,0,0
COOK-:-8300007,COOK,31,COOK,8300007,1495,COOK:8300007,GOVERNOR AND LIEUTENANT GOVERNOR,19,42,26,39,2,10,0,0
COOK-:-8300008,COOK,31,COOK,8300008,1454,COOK:8300008,GOVERNOR AND LIEUTENANT GOVERNOR,12,32,17,44,1,8,0,0
COOK-:-8300009,COOK,31,COOK,8300009,738,COOK:8300009,GOVERNOR AND LIEUTENANT GOVERNOR,8,20,9,22,0,7,0,0
COOK-:-8300010,COOK,31,COOK,8300010,991,COOK:8300010,GOVERNOR AND LIEUTENANT GOVERNOR,2,12,18,22,0,8,0,0
COOK-:-8300011,COOK,31,COOK,8300011,1438,COOK:8300011,GOVERNOR AND LIEUTENANT GOVERNOR,6,23,14,36,3,10,0,0
COOK-:-8300012,COOK,31,COOK,8300012,1615,COOK:8300012,GOVERNOR AND LIEUTENANT GOVERNOR,9,33,41,39,1,7,1,0
COOK-:-8300013,COOK,31,COOK,8300013,920,COOK:8300013,GOVERNOR AND LIEUTENANT GOVERNOR,3,14,15,15,0,9,0,0
COOK-:-8300014,COOK,31,COOK,8300014,950,COOK:8300014,GOVERNOR AND LIEUTENANT GOVERNOR,6,14,19,21,1,2,0,0
COOK-:-8300015,COOK,31,COOK,8300015,1761,COOK:8300015,GOVERNOR AND LIEUTENANT GOVERNOR,10,39,17,46,0,10,0,0
COOK-:-8300016,COOK,31,COOK,8300016,1153,COOK:8300016,GOVERNOR AND LIEUTENANT GOVERNOR,14,14,29,30,1,9,0,0
COOK-:-8300017,COOK,31,COOK,8300017,1729,COOK:8300017,GOVERNOR AND LIEUTENANT GOVERNOR,5,29,14,31,0,13,0,0
COOK-:-8300018,COOK,31,COOK,8300018,1348,COOK:8300018,GOVERNOR AND LIEUTENANT GOVERNOR,14,24,7,29,2,4,0,0
COOK-:-8300019,COOK,31,COOK,8300019,1190,COOK:8300019,GOVERNOR AND LIEUTENANT GOVERNOR,9,13,13,34,1,10,0,0
COOK-:-8300020,COOK,31,COOK,8300020,1044,COOK:8300020,GOVERNOR AND LIEUTENANT GOVERNOR,4,13,19,31,1,4,0,0
COOK-:-8300021,COOK,31,COOK,8300021,1471,COOK:8300021,GOVERNOR AND LIEUTENANT GOVERNOR,10,19,22,29,1,14,0,0
COOK-:-8300022,COOK,31,COOK,8300022,1110,COOK:8300022,GOVERNOR AND LIEUTENANT GOVERNOR,3,26,21,23,3,3,0,0
COOK-:-8300023,COOK,31,COOK,8300023,843,COOK:8300023,GOVERNOR AND LIEUTENANT GOVERNOR,8,23,14,28,0,3,0,0
COOK-:-8300024,COOK,31,COOK,8300024,936,COOK:8300024,GOVERNOR AND LIEUTENANT GOVERNOR,9,29,25,26,0,9,0,0
COOK-:-8300025,COOK,31,COOK,8300025,971,COOK:8300025,GOVERNOR AND LIEUTENANT GOVERNOR,5,12,9,32,0,4,1,0
COOK-:-8300026,COOK,31,COOK,8300026,898,COOK:8300026,GOVERNOR AND LIEUTENANT GOVERNOR,4,9,9,17,0,7,0,0
COOK-:-8300027,COOK,31,COOK,8300027,1321,COOK:8300027,GOVERNOR AND LIEUTENANT GOVERNOR,4,5,4,29,2,4,0,0
COOK-:-8300028,COOK,31,COOK,8300028,1936,COOK:8300028,GOVERNOR AND LIEUTENANT GOVERNOR,7,20,11,38,0,12,0,0
COOK-:-8300029,COOK,31,COOK,8300029,847,COOK:8300029,GOVERNOR AND LIEUTENANT GOVERNOR,2,20,11,28,0,4,0,0
COOK-:-8300030,COOK,31,COOK,8300030,1026,COOK:8300030,GOVERNOR AND LIEUTENANT GOVERNOR,7,29,22,22,1,5,0,0
COOK-:-8300031,COOK,31,COOK,8300031,1371,COOK:8300031,GOVERNOR AND LIEUTENANT GOVERNOR,6,23,20,56,0,13,0,0
COOK-:-8300032,COOK,31,COOK,8300032,1381,COOK:8300032,GOVERNOR AND LIEUTENANT GOVERNOR,3,30,22,41,1,4,0,0
COOK-:-8300033,COOK,31,COOK,8300033,981,COOK:8300033,GOVERNOR AND LIEUTENANT GOVERNOR,1,6,7,25,0,7,0,0
COOK-:-8300034,COOK,31,COOK,8300034,761,COOK:8300034,GOVERNOR AND LIEUTENANT GOVERNOR,7,10,24,27,0,5,0,0
